Source,Compare,Value,Val Type 2,Val Type 3
291,15945,0.8296245931365639,0.81531673412902,0.0
294,11035,0.8054508861720999,0.7982413390604153,0.0
294,12922,0.8392785083013766,0.8382523307182517,0.08333333333333333
294,12964,0.8051239513376479,0.7712615856274525,0.08333333333333333
294,17250,0.8269651615930373,0.8318166703294387,0.1
306,15298,0.8373119839386957,0.8361485152145912,0.14285714285714285
306,16755,0.8078030768912515,0.8057361483698817,0.1111111111111111
307,14585,0.8552575533616404,0.8552258129938907,0.09090909090909093
311,14277,0.8764260149607284,0.8736819078891327,0.2
311,19954,0.8331846499150604,0.8332461657483837,0.125
321,1034,0.8149932332787582,0.8054360682938209,0.14285714285714285
323,16765,0.8124978699468434,0.7752725049232123,0.07692307692307693
323,19954,0.8034077018718836,0.8036587277404907,0.125
327,14277,0.8158424235026566,0.8003900335617333,0.09090909090909093
334,15945,0.8296245931365639,0.81531673412902,0.0
338,19954,0.8026105745010474,0.798541881746921,0.0
353,10616,0.8029710928454687,0.6917852761975394,0.05555555555555555
363,14277,0.8002842768114672,0.8000487699663772,0.07692307692307693
365,8094,0.8148768659740774,0.8104273959355404,0.08333333333333333
367,1814,0.8068174160073471,0.7967500429098532,0.1
367,3377,0.8095212815893102,0.8013344491012905,0.16666666666666666
367,11927,0.8035856889414039,0.8014206760460382,0.09090909090909093
367,17020,0.8047184936390219,0.8038353833451578,0.0
370,432,0.8088273228093955,0.7652659661740422,0.0
370,17004,0.8058430724029624,0.7914940930513963,0.0
370,17674,0.8080943098675683,0.8088765061700902,0.0
370,19954,0.80706536021688,0.8066598840568397,0.125
387,8506,0.8172315316985221,0.8168198740145993,0.0
392,1008,0.8070832591867843,0.8052067562167747,0.06666666666666668
392,15945,0.8250413145781574,0.8218045166077632,0.0
392,17106,0.8447169070310797,0.8403222534657733,0.0
397,5572,0.8191747518000918,0.8033924893934258,0.0
397,8094,0.8175802550958794,0.8169379602179865,0.08333333333333333
397,13951,0.8063792598966825,0.7790255997048782,0.0
397,17004,0.8057127417981359,0.7833491509154313,0.0
400,432,0.8030139518426612,0.7794659065080978,0.0
400,13331,0.8069930980570064,0.8068015733363086,0.0
400,15298,0.8173313057284458,0.8174180919106224,0.14285714285714285
400,16755,0.8314008248002251,0.8252548383463028,0.1111111111111111
400,17004,0.8139088253819738,0.8093075188397078,0.0
400,19961,0.8261466582709114,0.8262075940756802,0.1
402,17004,0.8338959466543939,0.7938143663153434,0.0
402,17886,0.8511522078636503,0.8586164441979859,0.14285714285714285
421,14585,0.8367563920815316,0.8380592361447968,0.09090909090909093
424,14585,0.8304409879185559,0.8313880969969512,0.0
429,14585,0.8404151331462145,0.8415302116488758,0.0
436,15842,0.8122666954084026,0.8166391300165056,0.08333333333333333
443,5572,0.8124691823777072,0.7898248526464464,0.0
443,17250,0.805255063991787,0.8124126195216382,0.1
450,5572,0.805455185597187,0.7942528390916445,0.0
450,8094,0.8019954578864711,0.8026246458037717,0.08333333333333333
457,15945,0.8204594770400052,0.811261187166365,0.0
462,3381,0.8012494254569474,0.8096712639249005,0.0
462,13562,0.8229064197111307,0.8128155157895098,0.0
477,206,0.8054586086097911,0.7215604546169123,0.08333333333333333
477,432,0.8017297797422095,0.7693992805314904,0.0
477,13951,0.8162523121390431,0.8045282384933999,0.0
477,14277,0.8232694478356398,0.8218073874828898,0.09090909090909093
477,17004,0.8052716871724662,0.7966617931560891,0.0
478,14585,0.8233564496438855,0.8237852831019008,0.0
480,15842,0.8014526047322355,0.7996205483711467,0.07692307692307693
481,12126,0.8157399656337683,0.8149258413527589,0.05882352941176471
484,4705,0.8037932655716996,0.8051999408185231,0.07692307692307693
491,15298,0.8172491154715774,0.8167062739823531,0.125
495,16230,0.8009127364704962,0.805536116501977,0.07142857142857142
503,13778,0.8117241867820435,0.7896821895088202,0.07692307692307693
503,18854,0.8212651590289849,0.8195926932730399,0.07692307692307693
511,13951,0.8038650858630937,0.7957310235858644,0.0
512,14585,0.8139367684428481,0.8153582048558639,0.09090909090909093
517,15842,0.8100779806255284,0.8137414989936451,0.08333333333333333
519,14585,0.8490768120699532,0.8502606007120749,0.0
528,14585,0.8035234078266671,0.8013961213001994,0.0
529,13951,0.8124917637467263,0.7781148014306594,0.0
529,17004,0.8234170183733305,0.7945115883873707,0.0
529,17886,0.8069840270999957,0.8131586092386419,0.14285714285714285
532,14585,0.8127064270624066,0.8097881828157955,0.0
546,1008,0.8231606184632468,0.8214582992282153,0.06666666666666668
552,8506,0.8142542337135333,0.8118572918561354,0.0
552,13331,0.8028409207542608,0.8013326885346804,0.0
559,15298,0.8026415084531393,0.8027061664863308,0.14285714285714285
570,14585,0.8153269195770508,0.8159569343158655,0.07692307692307693
570,17106,0.8220242508745679,0.8184858683369987,0.0
570,18285,0.8058229606251041,0.7895545868860595,0.0
573,89,0.8064864551595261,0.7874800930212575,0.0
577,89,0.8366458520783865,0.8201092856332908,0.09090909090909093
581,15842,0.8017493022867804,0.7960745288405582,0.07142857142857142
586,14585,0.8233564496438855,0.8237852831019008,0.0
588,13951,0.8038650858630937,0.7957310235858644,0.0
590,8506,0.8003691316388928,0.8003817211400676,0.0
593,8506,0.8119113162177826,0.8094081403575859,0.0
594,17106,0.8416681879387446,0.8415910569933918,0.0
598,14342,0.8188206271215577,0.8136673473755043,0.05263157894736842
601,15298,0.8023535893118652,0.7973829151846114,0.1111111111111111
603,17106,0.8066394261788021,0.806806996846557,0.0
606,5572,0.8028217549475472,0.7901328930303195,0.0
606,15298,0.8148615467389844,0.812091562994979,0.125
606,16765,0.8023462348860604,0.7504793508295355,0.0
611,3377,0.8074815884229601,0.7994022346235361,0.16666666666666666
627,18854,0.8103980004773239,0.7818349340046509,0.06666666666666668
629,13331,0.8078154149333827,0.8048954022806286,0.0
629,15298,0.8023913559477647,0.801771347566613,0.1
629,16765,0.8238254035852881,0.7829873227924773,0.0
629,17004,0.8028176410916941,0.7904582602316444,0.0
630,14277,0.8014787729495569,0.7840551217855674,0.15384615384615385
631,16230,0.8136297023242238,0.8162313492390768,0.05882352941176471
634,6829,0.8147248285781222,0.7389745805635438,0.09523809523809523
637,14585,0.8490768120699532,0.8502606007120749,0.0
642,15298,0.8138779286974306,0.8132680340659509,0.125
642,17106,0.8379801522008823,0.8374083951268041,0.0
645,14277,0.8133393648413189,0.7924355170498509,0.15384615384615385
646,3381,0.8150079029157805,0.8238357015246304,0.0
647,14277,0.8260873454906571,0.8119343165252716,0.15384615384615385
648,15298,0.8037458310848895,0.8019490505653332,0.1
648,17004,0.8196261806047251,0.8031573345747596,0.0
666,3377,0.8050631805902699,0.7906859527685545,0.16666666666666666
670,8506,0.8111380783391929,0.8111730315779241,0.0
671,13524,0.8137464758763129,0.8116956941742798,0.08333333333333333
671,15945,0.8293173863130052,0.8239654994009823,0.0
671,17106,0.8258295971959724,0.8227174252309799,0.0
684,14277,0.8102766020934432,0.8098600069694781,0.07142857142857142
684,15298,0.8179231201401029,0.8180953733863428,0.1
684,16765,0.8142436941629004,0.7880466423843467,0.0
684,17004,0.8036001898226742,0.7981880101666409,0.0
684,17106,0.8132147957076638,0.8133833410076614,0.0
692,16626,0.8006547597910869,0.7613569187303775,0.0
694,14585,0.8081483735288362,0.8040953492774723,0.07142857142857142
694,15298,0.8197874103357792,0.8197005903858526,0.1
694,16765,0.8323581411764627,0.8099476645534046,0.0625
694,17106,0.8055458778919229,0.8054873646745618,0.0
697,14277,0.8021912475041092,0.7986005663170812,0.15384615384615385
698,13036,0.8001965223196345,0.7927499692693736,0.05555555555555555
704,15298,0.8097910951084353,0.8074609504964921,0.0
708,14585,0.8129467747972761,0.8119593312396948,0.0
708,15298,0.8218362940910912,0.8202954012689254,0.1111111111111111
708,17106,0.8323007432913128,0.8308339669670958,0.0
710,15298,0.8256164147472485,0.8254529432867893,0.1111111111111111
711,89,0.8016279462107953,0.7638579533104616,0.07692307692307693
711,15298,0.8265950586220999,0.8267816867767865,0.1
712,13331,0.8137039843665458,0.8088491254469395,0.0
712,15298,0.8013282321323849,0.7995894994229231,0.1
713,16230,0.8156832201682577,0.8166896657955282,0.05882352941176471
719,17106,0.8113739821952424,0.8115542616476545,0.0
723,17020,0.8021337040129687,0.7977663674163519,0.0
725,13331,0.8069606817550946,0.8011407157303225,0.0
725,16765,0.8249398914752625,0.8255204427339444,0.14285714285714285
729,17106,0.8167464811164911,0.8019902174647247,0.0
731,15945,0.8100373296314771,0.8022824337853215,0.0
731,17106,0.8311406747181883,0.8292560981790955,0.0
736,16230,0.8043990654511664,0.8049460699232899,0.05882352941176471
744,16230,0.8072006486254052,0.8067986948517847,0.05882352941176471
756,300,0.8006323578400255,0.6209423778511378,0.0
757,16765,0.8127186982297788,0.791464562611034,0.14285714285714285
759,14277,0.8774702781610514,0.8727880118778683,0.15384615384615385
766,15298,0.8157473108592385,0.8150735054277634,0.1111111111111111
768,15298,0.8323559375974107,0.8323374731918339,0.1111111111111111
768,17106,0.8298410871242057,0.8297737114118909,0.0
774,16230,0.8030773119147064,0.8009681498397097,0.05882352941176471
781,3377,0.8007364675748171,0.7862916674467028,0.16666666666666666
784,15298,0.8105208554666014,0.8107240022913478,0.125
785,13331,0.8005260156003046,0.800518734929211,0.0
785,13664,0.8024740324962695,0.7955501170668244,0.05555555555555555
785,15298,0.839944503840447,0.8396543336383091,0.1
785,17106,0.8229058043465904,0.8226576686186848,0.0
785,18854,0.8046654247425945,0.7925105127262962,0.06666666666666668
790,17106,0.8169446895104662,0.8168069570612451,0.0
791,16230,0.8045977107447302,0.8016553497872995,0.125
802,15428,0.8158504738132679,0.8110523279315481,0.05
805,89,0.8346779017278225,0.8155330066547961,0.2
805,15298,0.8404726635634299,0.8380503854402575,0.125
805,17106,0.8115644590560079,0.8092858781675681,0.0
806,12922,0.8134588949042174,0.8054376284152488,0.07142857142857142
806,17674,0.8027829612769561,0.8092516362875433,0.0
809,5572,0.8018377877977428,0.7910207120065058,0.0
809,15298,0.8206815977114578,0.8187305832495109,0.125
809,16765,0.8021526076771616,0.7543929756550157,0.0
809,17004,0.8013388052266247,0.7849161887415471,0.0
812,15298,0.8035127164172728,0.8000298988389618,0.1
812,16765,0.8103147429743471,0.7546813971938466,0.0
814,15298,0.8404608236552271,0.8406015916605354,0.1111111111111111
814,17106,0.8198385028767242,0.8199924765611912,0.0
817,8506,0.8103232849198548,0.8100236941768142,0.0
820,15298,0.8005703701282099,0.8007809938145932,0.125
822,15298,0.8258968103283186,0.8249692406230729,0.125
825,14277,0.8307508990663303,0.8067165621406728,0.15384615384615385
826,17106,0.8145421106179541,0.8141410485555601,0.0
828,89,0.8295580239742627,0.807874588899381,0.08333333333333333
828,15298,0.8242529976264672,0.8225570948143947,0.1111111111111111
829,17004,0.8004416897998872,0.7862972843673394,0.0
832,89,0.8028722936548512,0.7666736578582208,0.18181818181818185
832,15298,0.8403393693341203,0.8404859568494445,0.1111111111111111
836,15298,0.8530657455398687,0.8520867094891877,0.1111111111111111
836,17106,0.8014289106490677,0.8005763643873967,0.0
841,15298,0.8245094175712221,0.8189775457426709,0.125
845,15298,0.8002002972195418,0.8002430637668465,0.1111111111111111
845,17106,0.8044635203232771,0.804439252877176,0.0
847,15298,0.8500511266771162,0.8465062001215365,0.1111111111111111
847,15945,0.8014735720830091,0.7970916678235447,0.0
847,17106,0.8475117048378962,0.8441029065754156,0.0
848,17106,0.8150050856547258,0.8093267494404561,0.0
851,15298,0.8001497063816553,0.7960715752088309,0.125
851,17004,0.8059597810190234,0.7836181063417516,0.0
852,12126,0.8124057780856503,0.8050034337949841,0.0
853,15298,0.8185832992680956,0.7980777569226114,0.125
857,15298,0.8277394560916448,0.8185120634345051,0.125
858,13331,0.8012482348518466,0.8011582958201764,0.0
859,17106,0.8083546636594366,0.8085420481676108,0.0
865,17106,0.8157978096034686,0.8158124297385725,0.0
867,15945,0.8365575476578835,0.8254064030480394,0.0
867,17106,0.8353551286168945,0.8343941700820086,0.0
870,14342,0.8096610952927645,0.7903912508646163,0.05263157894736842
872,15298,0.8042187807049143,0.8037291588581313,0.125
876,17250,0.8133068628500255,0.8233201456775366,0.08333333333333333
879,17106,0.8271083007041129,0.8272645824712757,0.0
880,17886,0.8060825033575821,0.8156977769526271,0.1111111111111111
883,15298,0.8097355022572679,0.8098554017609481,0.125
886,17106,0.8071320329287683,0.8066129555489249,0.0
888,17106,0.8173487395272689,0.8131236962666029,0.0
889,17725,0.8166372292010929,0.7946846021649335,0.0
890,17250,0.8054589208983318,0.8079770853248376,0.09090909090909093
897,17106,0.8005366326797613,0.8007202281945849,0.0
898,17674,0.8249950956731132,0.8254617267572741,0.0
905,15298,0.8228218657323676,0.8118595529782376,0.125
906,14585,0.8311201160974799,0.8323554490803348,0.09090909090909093
907,15298,0.8086788961885409,0.8061433497145609,0.1
907,16765,0.8073183894101341,0.7561415064497062,0.0
908,14277,0.8484755228508044,0.8295397162674597,0.15384615384615385
912,14277,0.901139815332292,0.8946340715302031,0.25
913,89,0.8074116007323479,0.7835459333441407,0.0
924,14585,0.8233405088875481,0.8223547571402772,0.08333333333333333
932,17674,0.830773387663684,0.8328164018650287,0.0
933,14585,0.8081409416270137,0.8081441015689158,0.08333333333333333
933,15945,0.8270697685091768,0.8204316369122224,0.05555555555555555
933,16765,0.8034305522107438,0.7930752812059676,0.07142857142857142
933,17106,0.8284325843780275,0.8259666448090812,0.0
934,17886,0.8062393940743663,0.8153035520095004,0.1111111111111111
936,17106,0.8039628943607503,0.8014088857791499,0.0
937,1008,0.8022315772175028,0.8021252951230787,0.0625
937,12126,0.824388407618425,0.7772191980267967,0.05555555555555555
940,17250,0.8073645217857578,0.8036114326306661,0.07692307692307693
945,13331,0.8005260156003046,0.800518734929211,0.0
945,13664,0.8024740324962695,0.7955501170668244,0.05555555555555555
945,15298,0.839944503840447,0.8396543336383091,0.1
945,17106,0.8229058043465904,0.8226576686186848,0.0
945,18854,0.8046654247425945,0.7925105127262962,0.06666666666666668
961,17106,0.8415814831101035,0.8364466603656239,0.0
971,8506,0.8091191887527768,0.8088843251423328,0.0
973,14585,0.8160105517507663,0.8158681042094137,0.09090909090909093
974,15298,0.8044434212621118,0.7972630944582741,0.1111111111111111
979,17106,0.8093885860299405,0.8087866955093369,0.0
986,17106,0.80385919056996,0.8039958325373598,0.0
987,14585,0.8083286436821984,0.8033802522769937,0.07692307692307693
987,17106,0.8142920033528082,0.8143776092176259,0.0
991,15428,0.8051314607598437,0.7881956476026378,0.05263157894736842
992,4468,0.8143977908963324,0.7917284932358225,0.05
998,13331,0.8138241867537318,0.8125283175097878,0.0
998,15945,0.8010877314565713,0.7967270494780687,0.05263157894736842
998,16765,0.8076511261363171,0.7994524921999085,0.14285714285714285
1004,15298,0.8073663863752296,0.8074828647795087,0.1111111111111111
1004,17106,0.8020524092519447,0.8021318199833491,0.0
1005,14585,0.8340798714186568,0.8336414144999963,0.0
1013,89,0.8147124293430099,0.7941409453483973,0.1
1023,8506,0.8070068019942831,0.8063250407464996,0.0
1030,14585,0.8160105517507663,0.8158681042094137,0.09090909090909093
1032,16626,0.8002635979921339,0.7546701274614531,0.0
1036,1814,0.8112668316895801,0.7959804337442723,0.1
1036,17020,0.8051163560082764,0.8023334474438851,0.0
1037,16765,0.8008472104317151,0.7599346008493819,0.0625
1038,15298,0.8027636505525565,0.7969183759979047,0.0
1038,15945,0.800428868890037,0.7995279835465162,0.0
1042,8506,0.8258242949581414,0.8177213214836463,0.0
1047,14585,0.8243130985790889,0.8253927625507658,0.0
1047,19954,0.8054767124359561,0.7992499566594604,0.125
1055,14585,0.8253125427996737,0.8254198933773422,0.07692307692307693
1055,15298,0.8198519472023879,0.8170257782410026,0.1111111111111111
1055,17106,0.820370235759803,0.8176586896037886,0.0
1150,13664,0.8048005668549073,0.7945859814390757,0.0
1150,21760,0.8060943869747949,0.8042369583318691,0.125
1168,18766,0.8112415704468388,0.7591922879249338,0.14285714285714285
1185,22122,0.8467905170270806,0.8183885132101497,0.14285714285714285
1192,21760,0.8766564840893628,0.8760705085555518,0.3333333333333333
1196,4130,0.8339335970559673,0.8340068550605313,0.16666666666666666
1200,14083,0.8048334654329928,0.7768503079372894,0.18181818181818185
1220,17106,0.8229310661362985,0.8222803412670462,0.0
1222,18773,0.8169604860882885,0.8220729267775854,0.2857142857142857
1226,14083,0.8220145849420994,0.794929378768654,0.18181818181818185
1226,17015,0.8100833566633732,0.7984089183051232,0.06666666666666668
1230,22122,0.8142237342430128,0.7940357430323469,0.14285714285714285
1239,22122,0.8108379272813503,0.7813383862708736,0.14285714285714285
1246,4130,0.8676609165772243,0.8660681126647689,0.16666666666666666
1262,17106,0.8012343057757345,0.8010701267429106,0.0
1269,10232,0.8130326426325312,0.7951553336510128,0.1
1273,10232,0.8278562415845421,0.7912331544072959,0.1
1279,17106,0.8136900033040063,0.8095664395586789,0.0
1282,17106,0.8035752223794957,0.8037684650908735,0.0
1287,17106,0.8037679818808516,0.7976216072610913,0.0
1289,17106,0.8230296384688814,0.8230907748426091,0.0
1302,15298,0.8293450228618173,0.8277977637688316,0.16666666666666666
1302,17106,0.8081763152168379,0.8067289528642959,0.0
1303,17106,0.8091756660211047,0.8093554800251554,0.0
1311,12350,0.8019266617352929,0.8008549757201092,0.16666666666666666
1319,17106,0.801849747340947,0.7906275092912529,0.0
1323,17106,0.8263996335133444,0.8245425913847377,0.0
1350,17106,0.827893626617999,0.8271420550120488,0.0
1355,17106,0.8002500794578433,0.7996520118848636,0.0
1360,18546,0.8046593883247216,0.7892780775095833,0.0
1384,1281,0.8020278326959038,0.7402146433246063,0.0
1385,17106,0.8012343057757345,0.8010701267429106,0.0
1401,4479,0.8078936898914391,0.8011731184229162,0.1111111111111111
1401,18601,0.8179314139498656,0.8161886526955153,0.1
1401,18754,0.8189191400822619,0.8031279158171054,0.07142857142857142
1403,18601,0.8035085821570314,0.7992097389037649,0.1
1403,18754,0.8024610460275887,0.7801678321994729,0.07142857142857142
1404,10232,0.8142993232028537,0.8125245955874494,0.1
1404,18754,0.8085468341588804,0.7987824280016487,0.0
1410,1281,0.8071878760762251,0.7581343703664349,0.0
1412,10232,0.8017458673220731,0.7777439376028554,0.1
1419,10232,0.8560783642602032,0.8338559142589915,0.1
1424,10232,0.8326202655418985,0.8228993960025426,0.1
1432,10232,0.8520166768537543,0.8417551015518862,0.1
1432,12350,0.8198513677990167,0.8160387743283534,0.14285714285714285
1432,18601,0.8129055647495956,0.8078075098452699,0.09090909090909093
1432,18754,0.8218503745614079,0.7973439516902353,0.06666666666666668
1433,17106,0.8092018724227469,0.8090196367277809,0.0
1433,18601,0.8004344662525081,0.7981008680144027,0.09090909090909093
1436,18601,0.8083598422989954,0.7983234836945977,0.0
1439,10232,0.8226777775346878,0.80628344242507,0.1
1441,15945,0.8287431569302282,0.8162131171781812,0.05555555555555555
1442,22122,0.8521784511775181,0.8379213462181937,0.14285714285714285
1446,15298,0.8053874118949697,0.8026986943200227,0.0
1449,14698,0.8085660290423812,0.8115386894349892,0.14285714285714285
1453,15945,0.8168299339315895,0.8038396631766838,0.05882352941176471
1454,298,0.8036948165746391,0.795671397902019,0.0
1456,298,0.8136154769617863,0.7956972450795291,0.09090909090909093
1462,14585,0.8206273917334156,0.8213192194159391,0.08333333333333333
1462,15298,0.8034042595589495,0.7995765799259621,0.0
1462,15945,0.8082541410029449,0.8044006218077839,0.05555555555555555
1462,17106,0.8148530731034244,0.8111352112822321,0.0
1464,15298,0.8024868832284864,0.8019358090817087,0.0
1476,14585,0.8005575815852876,0.8017428433148355,0.08333333333333333
1477,22122,0.8656212780790201,0.8498442547462982,0.14285714285714285
1484,14585,0.825105697427828,0.826078532674118,0.08333333333333333
1506,17938,0.8567052972463164,0.8403183742151032,0.2
1506,18353,0.8397206202143627,0.8414571844806721,0.1111111111111111
1509,14585,0.8018640286498617,0.8016212884394313,0.08333333333333333
1512,14585,0.8278189865808452,0.8246011786263021,0.08333333333333333
1522,298,0.8136154769617863,0.7956972450795291,0.09090909090909093
1525,298,0.8034284193594681,0.8044678442185216,0.09090909090909093
1525,18353,0.8072399131845062,0.8098786661430453,0.1111111111111111
1529,12350,0.8149654043461055,0.8082488683618009,0.25
1543,12350,0.8173797310713439,0.7984092246410386,0.25
1583,15842,0.8544756830708284,0.8566884707711582,0.09090909090909093
1622,19619,0.8064059276644805,0.8024307983565573,0.16666666666666666
1657,18073,0.8138453984009879,0.8082817069651159,0.1111111111111111
1671,15842,0.8544756830708284,0.8566884707711582,0.09090909090909093
1674,15086,0.8036181753028891,0.8199841286687958,0.09090909090909093
1686,17106,0.8219550671692522,0.8178449572358043,0.0
1711,298,0.8028811328839375,0.775059921479211,0.1111111111111111
1714,15298,0.8178434881019009,0.8087720501655575,0.0
1722,22122,0.8352781703100474,0.8244120466724922,0.3333333333333333
1729,17047,0.8095973474565519,0.8101985417052069,0.125
1735,22122,0.8502445764089751,0.8355144371153487,0.3333333333333333
1744,22122,0.8253673504452501,0.8141563350790549,0.3333333333333333
1760,18865,0.8015197399280878,0.7993444161642667,0.16666666666666666
1760,18872,0.8148200842565398,0.8022401261582841,0.1111111111111111
1762,22122,0.8443218849887748,0.8404123523897389,0.3333333333333333
1764,17047,0.8302746293279785,0.8301271474111004,0.125
1770,22122,0.8678197959673509,0.8583522027908459,0.3333333333333333
1784,18854,0.8088299957206918,0.7618477089935071,0.2
1794,22122,0.8243994734708782,0.8183095051268494,0.3333333333333333
1818,19134,0.8031622484253721,0.8082577524010491,0.0
1819,4999,0.8166652882076536,0.8010446329405115,0.09090909090909093
1819,15814,0.8071792307877828,0.7944981399004948,0.1
1823,21713,0.8056933961267252,0.8051774120362087,0.21052631578947367
1823,21722,0.8189266331114398,0.8230205119431554,0.1
1823,21819,0.8161726544494546,0.8201613068118712,0.07407407407407407
1823,21911,0.8336996844515191,0.8048243118082019,0.05882352941176471
1825,21907,0.8174731691513066,0.8230991447894339,0.04
1856,21819,0.8196537179407861,0.819575924879881,0.03333333333333333
1856,22216,0.8341692480913456,0.8288406725637765,0.1111111111111111
1862,12922,0.8082880616519628,0.7743292258304744,0.0
1862,14194,0.8272063403633482,0.8155011776686378,0.07142857142857142
