Source,Compare,Value
3035,18933,0.8171883000000001
3035,18950,0.81532454
3035,19559,0.8351871
3035,19870,0.8088359
3035,20653,0.8266083000000001
3035,21377,0.82492137
3036,5310,0.83382154
3054,16231,0.82832265
3059,17669,0.8042889
3066,6379,0.80363405
3070,16626,0.80526435
3073,18198,0.813487
3076,2299,0.89680415
3087,15662,0.8066965
3087,18279,0.8066965
3087,18952,0.8066965
3088,1481,0.80857813
3098,11927,0.8084808000000001
3099,354,0.8142455
3099,3935,0.80985993
3101,308,0.88861924
3101,8003,0.8029785
3101,11140,0.8550882
3101,11999,0.9471369000000001
3101,17179,0.8343318999999999
3101,18006,0.8416861999999999
3101,20143,0.9999998999999999
3101,21134,0.84517306
3108,397,0.8018451999999999
3108,5420,0.8075815
3108,11035,0.80955356
3108,13125,0.81253374
3108,16207,0.81295824
3122,2299,0.89680415
3124,2692,0.81395483
3129,14328,0.8344466999999999
3132,12884,0.8207503
3142,13878,0.8192466
3144,8502,0.8094934
3144,11857,0.81933874
3144,11904,0.8261598
3144,12477,0.80264497
3144,12701,0.82310426
3144,15888,0.80160934
3144,19129,0.81008613
3157,354,0.8142455
3157,3935,0.80985993
3167,308,0.88861924
3167,8003,0.8029785
3167,11140,0.8550882
3167,11999,0.9471369000000001
3167,17179,0.8343318999999999
3167,18006,0.8416861999999999
3167,20143,0.9999998999999999
3167,21134,0.84517306
3182,736,0.800742
3182,12027,0.8084863
3195,2299,0.89680415
3197,14698,0.8443139000000001
3200,1162,0.80232656
3219,354,0.8142455
3219,3935,0.80985993
3238,5353,0.8028969
3239,2299,0.89680415
3243,13204,0.8076095
3255,354,0.8142455
3255,3935,0.80985993
3259,354,0.81245756
3259,3935,0.80715925
3261,308,0.88861924
3261,8003,0.8029785
3261,11140,0.8550882
3261,11999,0.9471369000000001
3261,17179,0.8343318999999999
3261,18006,0.8416861999999999
3261,20143,0.9999998999999999
3261,21134,0.84517306
3262,467,0.80723447
3272,8957,0.8082103
3278,9134,0.8043123999999999
3286,14584,0.8173095
3290,2299,0.89680415
3302,354,0.8142455
3302,3935,0.80985993
3307,308,0.88861924
3307,8003,0.8029785
3307,11140,0.8550882
3307,11999,0.9471369000000001
3307,17179,0.8343318999999999
3307,18006,0.8416861999999999
3307,20143,0.9999998999999999
3307,21134,0.84517306
3312,1020,0.840482
3312,1945,1.0
3320,16443,0.8118161
3320,16449,0.81951046
3322,1712,0.80186474
3339,354,0.8142455
3339,3935,0.80985993
3340,9121,0.8397207
3340,9253,0.82881355
3346,14328,0.8483691999999999
3346,15188,0.8156604000000001
3347,2299,0.89680415
3358,2299,0.89680415
3362,8957,0.86241883
3362,19150,0.81964254
3362,19261,0.8106076999999999
3362,19311,0.8055985999999999
3363,307,0.83396924
3363,6343,0.8787908000000001
3363,19696,0.84208375
3363,20016,0.80562526
3363,20939,0.82417357
3365,308,0.88861924
3365,8003,0.8029785
3365,11140,0.8550882
3365,11999,0.9471369000000001
3365,17179,0.8343318999999999
3365,18006,0.8416861999999999
3365,20143,0.9999998999999999
3365,21134,0.84517306
3401,354,0.8142455
3401,3935,0.80985993
3419,2554,0.8120446
3419,4273,0.86144674
3419,4278,0.83452773
3419,4279,0.83870405
3419,5259,0.87869966
3419,6432,0.8000321
3419,6628,0.80946916
3419,6988,0.80492646
3419,7124,0.80469996
3419,9888,0.80882835
3419,11457,0.8240793
3419,11691,0.82919776
3419,19360,0.8676482
3419,19928,0.8143
3425,426,0.81788695
3457,4168,0.8282886999999999
3457,15375,0.80968803
3457,17293,0.8643823
3460,308,0.88861924
3460,8003,0.8029785
3460,11140,0.8550882
3460,11999,0.9471369000000001
3460,17179,0.8343318999999999
3460,18006,0.8416861999999999
3460,20143,0.9999998999999999
3460,21134,0.84517306
3461,12978,0.80883574
3461,13418,0.81930643
3461,13427,0.8237040000000001
3475,2299,0.89680415
3479,15058,0.82320464
3484,10717,0.8012113000000001
3487,16016,0.82353777
3487,16660,0.82353777
3489,13034,0.8308931
3489,13036,0.8433303
3489,13101,0.8605398000000001
3489,17854,0.81869423
3515,308,0.88861924
3515,8003,0.8029785
3515,11140,0.8550882
3515,11999,0.9471369000000001
3515,17179,0.8343318999999999
3515,18006,0.8416861999999999
3515,20143,0.9999998999999999
3515,21134,0.84517306
3518,2299,0.89680415
3520,1240,0.82843596
3535,1240,0.8001675
3547,2299,0.89680415
3569,2299,0.89680415
3578,354,0.8142455
3578,3935,0.80985993
3599,354,0.8142455
3599,3935,0.80985993
3602,1020,0.8030786
3618,308,0.88861924
3618,8003,0.8029785
3618,11140,0.8550882
3618,11999,0.9471369000000001
3618,17179,0.8343318999999999
3618,18006,0.8416861999999999
3618,20143,0.9999998999999999
3618,21134,0.84517306
3622,308,0.88861924
3622,8003,0.8029785
3622,11140,0.8550882
3622,11999,0.9471369000000001
3622,17179,0.8343318999999999
3622,18006,0.8416861999999999
3622,20143,0.9999998999999999
3622,21134,0.84517306
3628,354,0.8142455
3628,3935,0.80985993
3630,2299,0.89680415
3634,354,0.8142455
3634,3935,0.80985993
3641,10287,0.81194115
3642,354,0.8142455
3642,3935,0.80985993
3643,639,0.80027217
3643,1301,0.81524026
3643,2045,0.8253766
3643,2113,0.841397
3643,2114,0.82826906
3643,2153,0.80236614
3643,5436,0.8273440999999999
3643,8254,0.8355896999999999
3643,11003,0.81991047
3643,19248,0.8134839
3643,19255,0.8379707000000001
3643,19362,0.81144655
3643,19366,0.8665646999999999
3643,19378,0.81144655
3643,19411,0.83744466
3643,19413,0.8458700000000001
3643,19461,0.8596072
3643,19470,0.8075015
3643,19475,0.82711095
3643,19519,0.8165218000000001
3643,19803,0.8240705
3643,19995,0.81102407
3643,20680,0.83545715
3643,20898,0.84920377
3643,20931,0.821773
3652,10287,0.80982083
3658,354,0.8142455
3658,3935,0.80985993
3663,6568,0.8569495999999999
3665,16298,0.8024383
3685,1684,0.8110965
3726,650,0.8045011
3726,3783,0.8104911
3726,5539,0.80405825
3726,9884,0.80877817
3726,21077,0.83032656
3727,489,0.88040817
3727,5021,0.82181907
3727,13239,0.8315357
3734,14284,0.8369871999999999
3739,16416,0.81309193
3742,15428,0.82642317
3742,17004,0.82392293
3742,18352,0.81047803
3776,426,0.80343765
3783,354,0.8142455
3783,3935,0.80985993
3795,3381,0.8174007
3795,5420,0.82922125
3795,8911,0.8029513
3795,14946,0.8092557
3795,16487,0.8215931000000001
3795,17735,0.8192136000000001
3801,8911,0.80421203
3801,12270,0.8015835
3801,17674,0.813724
3817,15573,0.8013524000000001
3822,2299,0.89680415
3824,4818,1.0
3824,13089,0.86241555
3824,19853,1.0
3826,17106,0.82026243
3827,5437,0.80473727
3864,2299,0.89680415
3888,354,0.8142455
3888,3935,0.80985993
3894,8130,0.80350673
3940,17048,0.80242044
3950,6568,0.8321385
3952,6568,0.8012206000000001
3964,20297,0.8171754
3973,6568,0.8075464
3993,6568,0.8644287
4005,387,0.8070539000000001
4015,6568,0.8122020000000001
4031,6568,0.8246846
4037,3434,0.82347476
4053,184,0.8002726
4069,5216,0.8016906
4075,6568,0.8315447
4083,3381,0.8023781999999999
4088,1813,0.8422888000000001
4088,2577,1.0
4088,2656,0.8096701
4088,2804,0.81089294
4088,3975,1.0
4088,6499,0.8329126
4088,8553,0.86171806
4088,13241,0.85914904
4088,16763,0.8142201
4088,16764,1.0
4088,17043,0.82082903
4088,17468,0.86171806
4088,17775,1.0
4088,18041,0.81652135
4088,20467,0.8238794
4088,20540,0.8291509
4090,4768,1.0
4094,6568,0.8072118
4101,18073,0.80287296
4108,1295,0.8485379999999999
4108,8127,0.84194034
4108,8135,0.9088741
4108,8827,0.80992675
4108,13759,0.8008024
4108,15952,0.8148218
4108,16794,0.8121195
4108,20842,0.8280129
4108,20968,0.8297763000000001
4123,6568,0.8026562
4126,14647,0.80991274
4139,6568,0.85013884
4148,6568,0.82617384
4164,3907,0.8001625
4172,6568,0.82170266
4240,3381,0.83893555
4294,12631,0.8009348000000001
4306,6568,0.8101629
4320,6568,0.8189221999999999
4342,18854,0.81579244
4356,19150,0.80227214
4356,19311,0.82353336
4365,8214,0.8017153
4393,18546,0.8120400999999999
4427,6568,0.80662316
4463,3381,0.80342215
4470,1758,0.87233067
4498,19311,0.80579585
4514,10149,0.8917181000000001
4514,12350,0.8609515
4523,16756,0.80924565
4542,2455,0.802475
4542,3806,0.8091113
4549,15762,0.808072
4554,17106,0.8042243
4611,6676,0.8075131999999999
4624,308,0.88861924
4624,8003,0.8029785
4624,11140,0.8550882
4624,11999,0.9471369000000001
4624,17179,0.8343318999999999
4624,18006,0.8416861999999999
4624,20143,0.9999998999999999
4624,21134,0.84517306
4641,1353,0.8055789000000001
4641,3722,0.80973786
4641,12913,0.80973786
4650,7694,0.8035363
4664,15535,0.8045049
4664,15573,0.8031153
4668,17106,0.8130275
4705,6568,0.8650097
4715,2145,0.83364975
4715,3680,0.83364975
4715,15661,0.83364975
4715,16895,0.83364975
4732,6568,0.8644287
4770,12701,0.81336766
4775,11927,0.80158806
4818,17106,0.8181724
4820,1007,0.82289505
4820,4026,0.8010575
4889,10174,0.80590737
4894,359,0.8011121
4894,6775,0.8011121
4894,7131,0.82512945
5002,354,0.8142455
5002,3935,0.80985993
5014,2299,0.89680415
5015,4895,0.80788594
5025,354,0.8142455
5025,3935,0.80985993
5066,359,0.86634606
5066,6775,0.86634606
5066,7030,0.80295485
5066,7131,0.8357793
5067,2299,0.89680415
5073,2299,0.89680415
5126,6568,0.8202643000000001
5135,11021,0.80168694
5152,6568,0.8347068999999999
5183,2299,0.89680415
5199,354,0.8142455
5199,3935,0.80985993
5215,17048,0.8053814
5222,2299,0.89680415
5249,6568,0.8147598
5253,2299,0.89680415
5256,2299,0.89680415
5270,14946,0.8032964
5272,354,0.8142455
5272,3935,0.80985993
5275,308,0.88861924
5275,8003,0.8029785
5275,11140,0.8550882
5275,11999,0.9471369000000001
5275,17179,0.8343318999999999
5275,18006,0.8416861999999999
5275,20143,0.9999998999999999
5275,21134,0.84517306
5300,294,0.8286769
5345,4026,0.81258917
5346,1034,0.8028637
5348,4026,0.80153304
5350,4026,0.80153304
5352,5362,0.8044488000000001
5360,17004,0.8390205
5360,17015,0.8327484
5360,17854,0.81404036
5369,15298,0.83726066
5369,17004,0.83604324
5384,11915,0.8245962
5384,14281,0.8138354
5385,17004,0.8040857
5398,13101,0.8064555
5398,17854,0.81794906
5425,15298,0.80257577
5430,15842,0.8111385
5433,16755,0.81054157
5437,432,0.80108875
5437,13331,0.81061494
5437,15298,0.82874143
5437,17004,0.84853315
5437,17015,0.81697416
5440,355,0.8138877
5442,15298,0.8078890999999999
5442,16755,0.8046767
5444,11915,0.81105727
5461,15298,0.8041888
5467,5898,0.8109666999999999
5472,13331,0.8008269
5478,15842,0.8447446
5479,16755,0.82473624
5479,18854,0.80267084
5482,15298,0.80430686
5482,16755,0.80487716
5485,5898,0.83132446
5485,8506,0.80388665
5490,15298,0.83726066
5490,17004,0.83604324
5493,15842,0.8164674
5502,13331,0.80301696
5505,15945,0.816783
5507,5898,0.8044526999999999
5514,17004,0.8137338000000001
5530,5898,0.8279303
5531,17106,0.8065981
5540,13951,0.8062916
5540,16752,0.8036893
5540,16765,0.8101053
5540,17004,0.84686005
5540,18353,0.8003223
5543,15298,0.8029019000000001
5546,5898,0.80849653
5546,13951,0.81836843
5546,14277,0.8009898
5546,16752,0.8003041999999999
5546,17004,0.854569
5552,16230,0.80870056
5554,5898,0.8108
5559,5898,0.8371244000000001
5559,13951,0.80560094
5559,17004,0.8600978000000001
5559,17015,0.80096704
5563,5898,0.8005361999999999
5563,8506,0.81487817
5570,5898,0.83547467
5570,13331,0.8077228
5570,17004,0.8430815999999999
5575,14349,0.8191121
5578,5898,0.84494454
5580,5898,0.864325
5581,14585,0.80709714
5583,15945,0.81939566
5584,5571,0.8014861
5584,5898,0.8160616
5584,8506,0.8177604
5584,17004,0.8320118000000001
5585,5898,0.85773957
5588,13331,0.8061936
5588,14277,0.8047076999999999
5593,5898,0.8366424000000001
5593,13331,0.8056135
5594,14585,0.83123684
5606,5898,0.82995313
5606,17886,0.83348334
5612,5898,0.82342494
5616,15298,0.83033377
5620,5898,0.8320129
5620,14277,0.81864643
5622,15298,0.81676286
5623,5898,0.81295687
5624,5898,0.8071571
5624,14277,0.8525239
5624,19954,0.8094643
5628,15945,0.80833495
5631,11035,0.8016025
5631,12922,0.8425459000000001
5631,17250,0.83241457
5632,5898,0.8331091
5633,5898,0.8107295999999999
5635,5898,0.8094541999999999
5643,15298,0.8381134
5643,16755,0.82246774
5644,14585,0.82044685
5648,5898,0.82628393
5648,14277,0.87868446
5648,19954,0.803886
5649,5898,0.83414066
5652,5898,0.80411386
5657,5898,0.85225177
5658,1034,0.81065387
5664,5898,0.87572676
5664,14277,0.80837744
5671,15945,0.80833495
5675,5898,0.85115945
5675,19954,0.81590414
5689,5898,0.8170761999999999
5700,14277,0.80517584
5702,5898,0.84688234
5702,8094,0.8074526
5704,3377,0.8031842
5707,5898,0.8014919
5707,17674,0.8020163
5724,8506,0.81225574
5727,5898,0.84213614
5727,14277,0.8030614
5729,15945,0.82693535
5729,17106,0.85020584
5734,5898,0.8762116
5734,8094,0.81484896
5737,13331,0.8196556
5737,15298,0.8144209
5737,16755,0.8423533000000001
5737,17004,0.8093296
5737,19961,0.83197916
5739,5898,0.82975894
5739,17886,0.8576499
5758,14585,0.8137295
5766,14585,0.8077244
5773,15842,0.81983083
5780,17250,0.8059799
5787,5898,0.88513476
5793,5898,0.8766869
5793,17886,0.80585957
5794,15945,0.8115342
5799,3381,0.80550456
5814,5898,0.8414594999999999
5814,13951,0.8041216999999999
5814,14277,0.82627964
5818,12126,0.81376004
5825,14914,0.80005324
5828,15298,0.81354135
5831,15945,0.8025396
5832,16230,0.81013
5840,18854,0.81278265
5848,5898,0.82465804
5854,15842,0.81668216
5856,14585,0.817298
5866,5898,0.86537135
5866,17886,0.81465846
5879,15842,0.80022126
5881,5898,0.80230695
5883,1008,0.80743104
5889,8506,0.8058321999999999
5889,13331,0.8028615
5896,15298,0.8088926
5903,17106,0.8047788
5907,17106,0.8280482
5914,89,0.82555383
5925,5898,0.82465804
5930,8506,0.8041364000000001
5931,17106,0.8532207
5935,14342,0.8235819
5940,17106,0.8077649
5943,5898,0.86310154
5948,3377,0.8026228
5951,12940,0.8167179
5951,17674,0.8135311
5958,16755,0.8060723000000001
5964,13331,0.81093496
5964,18591,0.8003081999999999
5966,5898,0.8633765999999999
5966,13331,0.81603414
5968,16230,0.82455444
5974,14585,0.817298
5977,18993,0.8015081000000001
5979,15298,0.8172607
5979,17106,0.8378644000000001
5983,3381,0.81725216
5984,14277,0.8108221999999999
5985,5898,0.8627120999999999
5985,17004,0.8077949000000001
5997,17250,0.8391291999999999
6007,8506,0.8098191
6008,13524,0.81303686
6008,15281,0.8023107
6008,15945,0.8294449
6008,17106,0.82969224
6021,5898,0.84017086
6021,13331,0.80601054
6021,14277,0.8138982
6021,15298,0.8208238000000001
6021,17004,0.80516267
6021,17106,0.8116744
6029,16230,0.80215496
6031,5898,0.8255823
6031,15298,0.8240463
6031,16765,0.8050273
6031,17004,0.8005769
6031,17106,0.80930185
6034,14277,0.80208206
6045,14277,0.8076182
6045,15298,0.82496315
6045,17106,0.8319433
6047,15298,0.8213459999999999
6048,15298,0.8279745999999999
6049,13331,0.8239136999999999
6050,16230,0.8302643
6056,17106,0.8172543000000001
6062,13331,0.8068137
6062,16765,0.82583636
6065,5898,0.84297705
6066,17106,0.8111433000000001
6068,15945,0.80040395
6068,17106,0.83366513
6073,16230,0.8202302
6081,16230,0.8237257
6096,14277,0.8748568999999999
6097,15298,0.80015934
6103,15298,0.8174522
6105,5898,0.82074875
6105,15298,0.8318616
6105,17106,0.82653505
6111,16230,0.81689173
6121,15298,0.8180354000000001
6122,13331,0.81165856
6122,15298,0.83873
6122,17106,0.82211095
6122,18854,0.80015594
6127,17106,0.81199694
6128,16230,0.8151288000000001
6139,15428,0.8140821
6142,89,0.8189476
6142,15298,0.84588426
6142,17106,0.8073579000000001
6143,12922,0.8199388000000001
6143,12940,0.82234323
6143,17674,0.8201908000000001
6146,5898,0.86888266
6146,15298,0.8081901999999999
6149,5898,0.8346473
6151,5898,0.82265365
6151,15298,0.8367591000000001
6151,17106,0.81909513
6154,8506,0.8040470000000001
6155,5898,0.81396335
6157,15298,0.8008194000000001
6159,15298,0.8231575999999999
6162,14277,0.8035753999999999
6163,17106,0.80100113
6165,89,0.81525093
6165,15298,0.82759583
6169,15298,0.8448393
6173,5898,0.8058663
6173,15298,0.8527253
6178,15298,0.82330143
6184,15298,0.8469228000000001
6184,17106,0.8461576999999999
6185,17106,0.81823385
6188,5898,0.84586513
6189,12126,0.80229133
6190,15298,0.81030643
6194,5898,0.8281417999999999
6194,15298,0.8138946
6195,13331,0.80934507
6196,17106,0.80932534
6202,17106,0.8153759
6203,5898,0.8092364000000001
6204,15945,0.8238068999999999
6204,17106,0.83622915
6209,15298,0.8096547
6213,17250,0.8172128000000001
6216,17106,0.8344036
6217,12940,0.80901265
6217,17674,0.802774
6217,17886,0.83516544
6220,5898,0.8017038000000001
6220,15298,0.8103334
6223,17106,0.8126036
6225,17106,0.8152316999999999
6227,17250,0.8129675999999999
6234,17106,0.80789447
6235,17674,0.83264756
6242,5898,0.8226902
6242,15298,0.80213016
6244,15298,0.80125844
6245,14277,0.8287924000000001
6249,14277,0.89336973
6265,17106,0.80439913
6267,13331,0.80538034
6269,17674,0.83864796
6270,15945,0.81403315
6270,17106,0.8314855999999999
6271,17886,0.8169675000000001
6273,17106,0.80412036
6274,1008,0.8043427
6277,17250,0.8048441999999999
6282,13331,0.81165856
6282,15298,0.83873
6282,17106,0.82211095
6282,18854,0.80015594
6298,17106,0.82792985
6305,17106,0.8043013000000001
6308,8506,0.8071366999999999
6311,15298,0.80362636
6316,17106,0.8122821
6323,17106,0.806693
6324,17106,0.82627976
6327,17106,0.8038018
6328,15428,0.8001965
6335,13331,0.81096053
6341,15298,0.8091385999999999
6341,17106,0.8061156999999999
6349,14584,0.8000606
6350,89,0.80370635
6360,8506,0.8019281
6364,13331,0.8059662
6375,15945,0.80234414
6379,8506,0.8160453000000001
6379,15927,0.80937964
6382,5898,0.81029904
6392,15298,0.82484275
6392,17106,0.8261847
6398,1712,0.80666125
6440,6568,0.8649941999999999
6453,6568,0.8374646000000001
6458,1009,0.8025948
6469,6568,0.80327207
6477,6568,0.81900316
6505,6568,0.86825293
6507,13304,0.8103307
6509,6568,0.80327207
6530,1007,0.8144451
6533,4130,0.8333381
6538,6568,0.8146021999999999
6557,17106,0.81777126
6559,18773,0.8246141
6563,17015,0.8173564999999999
6567,18773,0.80147535
6583,4130,0.8632375
6599,17106,0.80237067
6608,14887,0.80318975
6616,17106,0.8190366
6619,17106,0.8108674
6626,17106,0.82495296
6639,15298,0.8325681
6639,17106,0.8083349
6640,17106,0.81570107
6646,6568,0.81211084
6648,10149,0.8026854
6649,17854,0.80209416
6656,17106,0.8036873999999999
6660,17106,0.8310728000000001
6687,17106,0.8323368
6692,17106,0.8023736
6715,6568,0.8003554
6728,6568,0.8242809000000001
6730,6568,0.8147923
6738,4479,0.80020964
6738,18601,0.8083763
6738,18754,0.802506
6741,10232,0.80533534
6756,10232,0.8269198
6761,10232,0.8158451999999999
6763,6568,0.86082757
6769,10149,0.8092142
6769,10232,0.8356171
6769,18601,0.8109286
6769,18854,0.81089056
6770,17106,0.81055415
6771,6568,0.86092216
6783,15298,0.80917156
6786,14698,0.81179535
6791,298,0.8030356
6793,17106,0.8010122
6799,15298,0.80150586
6799,17106,0.818634
6801,15298,0.81088316
6817,17106,0.8062298999999999
6843,17938,0.8446776
6843,18353,0.85102034
6846,17106,0.8083005999999999
6849,14585,0.81520444
6852,16755,0.8106494000000001
6859,17106,0.8010122
6862,298,0.80566794
6862,18353,0.8223455
6866,10149,0.8093731
6882,1034,0.82290435
6889,16755,0.8050312
6890,13272,0.80826133
6890,14554,0.91857487
6890,18056,0.82071227
6920,15842,0.84667635
6925,3272,0.80050945
6959,19619,0.80675924
7008,15842,0.84667635
7011,15086,0.8204983
7023,17106,0.8181115
7025,1034,0.82290435
7027,1034,0.8249956
7051,15298,0.810136
7052,13272,0.80826133
7052,14554,0.91857487
7052,18056,0.82071227
7066,17047,0.80724615
7097,18872,0.8036986
7101,17047,0.8212808000000001
7155,15492,0.8012617
7156,4999,0.808373
7172,5064,0.8161195
7199,14194,0.8195079
7201,10693,0.8024247
7201,12085,0.8325129000000001
7212,12270,0.80842507
7214,4850,0.8028223000000001
7218,17004,0.80878055
7237,1007,0.820119
7237,6128,0.8636620999999999
7262,9640,0.81178117
7274,17669,0.80098414
7291,17004,0.8007873999999999
7436,9567,0.81897366
7482,9140,0.8008602
7497,4026,0.80164415
7502,1009,0.8501515
7515,11027,0.8407306
7525,3381,0.83757603
7525,4304,0.81148165
7525,9276,0.82298815
7525,11035,0.8038875
7525,14167,0.80687565
7525,14960,0.8074693000000001
7528,13101,0.8191275
7543,14277,0.82342046
7544,12619,0.81296545
7570,18046,0.82082784
7570,19661,0.82082784
7574,17106,0.8078704000000001
7581,17106,0.80266863
7590,18046,0.8461536000000001
7590,19661,0.8461536000000001
7606,4037,0.8527681999999999
7606,12617,0.8806925999999999
7606,17250,0.8540004000000001
7607,18046,0.82309157
7607,19661,0.82309157
7608,14167,0.8123451
7620,1009,0.80826116
7627,2145,0.9093228000000001
7627,3680,0.9093228000000001
7627,6128,0.81732863
7627,15661,0.9093228000000001
7627,16895,0.9093228000000001
7630,10502,0.8028459
7632,1008,0.8175468000000001
7632,4139,0.80210006
7632,11927,0.819602
7637,14008,0.82874244
7637,14284,0.80257165
7638,17250,0.8307554
7646,5844,0.81695527
7646,6511,0.80192715
7647,4681,0.8563963
7647,15052,0.80692536
7651,17625,0.80560803
7656,17625,0.8158076999999999
7662,1162,0.80130535
7666,12355,0.8562443999999999
7666,12964,0.8098261999999999
7667,605,0.8065914000000001
7669,19619,0.8016706
7673,17250,0.8276484000000001
7674,14202,0.83061916
7676,14698,0.8021309
7688,15215,0.8057783000000001
7736,16254,0.8457915000000001
7740,12701,0.8142064999999999
7740,19129,0.86261195
7756,11887,0.8158837
7764,14184,0.80734557
7785,7151,0.8954515
7785,9815,0.8361929
7785,10291,0.81118125
7785,10760,0.8266996999999999
7785,11141,0.80892706
7785,12311,0.8025720999999999
7790,7151,0.82454604
7822,5278,0.80684155
7825,12477,0.82895154
7825,15888,0.81957155
7825,19121,0.8121581
7825,19129,0.8300681999999999
7848,7151,0.8105053000000001
7848,10354,0.84518766
7871,5619,0.8238099
7876,9710,0.80172974
7876,11898,0.85635674
7886,15070,0.8355043
7886,18354,0.80979115
7890,12629,0.816106
7921,16254,0.8182856
7935,10746,0.8179923000000001
7935,14183,0.80239683
7949,7151,0.8432086999999999
7949,7303,0.8097013000000001
7949,10284,0.81379807
7949,10634,0.8063092
7949,12309,0.80393314
7949,12694,0.83090365
7949,12706,0.80838203
7949,12734,0.8183969
7967,3057,0.8052109000000001
7977,14514,0.87672913
8004,7151,0.8118108
8004,7303,0.82872343
8004,12560,0.80302286
8004,12694,0.8034558
8022,12477,0.83153975
8022,12701,0.8555649
8022,15888,0.8446945
8022,19129,0.87097764
8026,9121,0.80575943
8039,7151,0.82810944
8039,10291,0.8457816999999999
8039,10354,0.84535325
8047,7151,0.88999945
8047,9815,0.83338124
8047,10291,0.8522151
8047,10354,0.80767065
8047,10930,0.801605
8047,11141,0.8028917
8047,12560,0.8046068000000001
8064,9399,0.8261257
8064,10746,0.8250344999999999
8064,12733,0.80118376
8076,12477,0.8444221
8076,12701,0.8043431999999999
8076,15888,0.8691575999999999
8076,19129,0.8898786
8078,3192,0.82924175
8078,14183,0.8032974
8080,1168,0.92007107
8080,20430,0.87384665
8119,600,0.84178054
8123,16051,0.85309565
8137,12477,0.85787094
8137,12701,0.80727804
8137,12741,0.8187074000000001
8137,15888,0.89823
8137,19121,0.8324686
8137,19129,0.8584412
8142,7151,0.8409162
8142,9691,0.8010921
8145,17634,0.80479974
8147,17634,0.80607784
8151,9121,0.8605538
8158,11887,0.8107531
8197,8739,0.93959373
8197,12477,0.8146304
8197,12701,0.8097267
8197,15888,0.8382671999999999
8197,19129,0.82340044
8216,11887,0.8307877
8217,14514,0.83932364
8241,16051,0.84003145
8254,1554,0.83971256
8254,11887,0.86023057
8254,11889,0.8028126
8254,12739,0.8063965999999999
8254,16244,0.8353206
8254,16251,0.82309264
8254,18297,0.8167168
8261,9399,0.82391524
8261,10746,0.817264
8261,12024,0.817752
8261,12682,0.8319515
8265,14514,0.8769716999999999
8267,751,0.84657323
8271,10818,0.81169915
8275,16254,0.8679806000000001
8278,12701,0.8192050999999999
8278,15888,0.81377095
8278,19121,0.82375383
8335,16051,0.8332224
8352,14183,0.8118519000000001
8372,8739,0.83381575
8375,17634,0.8133246999999999
8378,7151,0.83543676
8378,10354,0.8080282
8382,7151,0.8057343000000001
8382,10291,0.8318051
8386,600,0.81524456
8387,11887,0.8387235999999999
8390,9518,0.8008399
8390,19876,0.8008399
8393,7493,0.8131893
8393,12477,0.8224568000000001
8393,12701,0.83999765
8393,15888,0.8499674999999999
8393,19129,0.8569495
8395,17634,0.8020734
8399,1210,0.8351360000000001
8399,1899,0.8054118
8400,20430,0.8065547
8451,16051,0.86414903
8457,4674,0.8151438
8466,11852,0.80335766
8466,15888,0.8247351
8466,19129,0.80965066
8477,20855,0.8211671999999999
8478,9121,0.8390534
8478,9742,0.86837846
8478,10040,0.8561280000000001
8483,11887,0.82325387
8502,16233,0.85522693
8515,8739,0.84266937
8517,3057,0.81408346
8523,9121,0.85333246
8523,10430,0.80024827
8532,2013,0.8138263000000001
8533,7151,0.80713284
8539,16051,0.8535130999999999
8548,5619,0.99421686
8551,16254,0.8672356999999999
8566,7151,0.8187904
8575,17634,0.80871
8579,17250,0.8003022
8584,18073,0.80004704
8598,10232,0.8098406
8600,17106,0.8310728000000001
8604,14676,0.8385083000000001
8604,17584,0.8826678
8604,17595,0.8608093000000001
8604,17801,0.8826678
8604,20973,0.8385083000000001
8607,12617,0.80344343
8621,12617,0.82331043
8630,12617,0.8139681
8645,12617,0.83152455
8658,3878,0.80258816
8658,6128,0.8505277
8672,18854,0.80092156
8673,12617,0.83268064
8682,17250,0.8233282
8683,17106,0.8158816999999999
8689,12350,0.81889087
8689,18073,0.8119481
8690,12922,0.81334025
8690,17250,0.805401
8716,17106,0.8030408
8737,12617,0.81475306
8738,17106,0.80237067
8744,17584,0.8551970999999999
8744,17595,0.8351944
8744,17801,0.8551970999999999
8746,2145,0.9019733
8746,3680,0.9019733
8746,15661,0.9019733
8746,16895,0.9019733
8756,18854,0.87100804
8760,13858,0.8033874
8779,1293,0.8685523
8779,12099,0.83880717
8779,20764,0.8028311
8779,20791,0.8150049
8794,4250,0.9942231
8796,568,0.8342234000000001
8796,1407,0.8342234000000001
8797,769,0.8911084
8797,14023,0.8920469999999999
8799,1168,0.80978703
8805,3326,0.8206960999999999
8805,13362,0.84634507
8806,17107,0.82690185
8809,2145,0.8020209
8809,3680,0.8020209
8809,15661,0.8020209
8809,16895,0.8020209
8810,16016,0.89157194
8810,16660,0.89157194
8810,18018,0.84302384
8824,14913,0.82507396
8826,8180,0.86953294
8830,1168,0.80978703
8833,6378,0.8105361
8844,3102,0.8169152
8844,8675,0.8072204000000001
8844,10550,0.8169533
8844,16374,0.80755186
8844,17615,0.81512743
8844,17772,0.82414305
8844,18069,0.8144328000000001
8855,3326,0.8453939
8866,8558,0.9118511
8868,18389,0.8245923000000001
8874,20291,0.8576831
8894,4250,0.8554277
8898,14023,0.8321346
8899,5130,0.86425793
8899,5131,0.86425793
