Source,Compare,Value
1423,379,0.82011575
1428,2821,0.81942713
1435,3846,0.8074376
1435,11095,0.83700377
1444,6293,0.82840496
1447,2447,0.8198194999999999
1447,2806,0.82464445
1447,2817,0.830598
1447,2821,0.8053996
1447,2968,0.8066241
1450,15031,0.8405091
1452,2081,0.8330445
1452,2806,0.8081288000000001
1452,2817,0.8044764
1452,2854,0.80435526
1452,4645,0.824886
1456,7889,0.85361534
1456,8059,0.81603354
1458,4895,0.8055494000000001
1465,2481,0.80133545
1467,12500,0.87071913
1468,440,0.8310982
1471,4905,0.8086246
1479,2149,0.81942207
1479,2316,0.81942207
1479,5070,0.81942207
1479,11781,0.81942207
1479,11785,0.81942207
1480,3797,0.8099805999999999
1480,5851,0.8023201999999999
1480,6045,0.80582577
1480,6046,0.8260508
1480,6050,0.80575
1480,6103,0.8100779
1480,6624,0.8781095999999999
1480,9434,0.82232803
1480,9436,0.8422554
1480,9882,0.8086029
1480,9886,0.80341744
1480,10854,0.81326044
1480,12786,0.83158696
1480,12911,0.80454665
1480,13359,0.80517054
1488,11033,0.80669665
1492,12500,0.87071913
1500,12500,0.8256788
1514,12500,0.83639485
1516,15973,0.8008301
1521,10896,0.81850344
1533,10106,0.8451225
1533,14193,0.8350390999999999
1544,1315,0.8025279000000001
1544,3286,0.82107544
1544,3737,0.8085566
1544,5135,0.8087615
1544,8819,0.8065361999999999
1544,9623,0.8647959000000001
1544,9911,0.80433017
1544,11080,0.8015346
1544,14282,0.8556360999999999
1544,14289,0.82987744
1544,14604,0.8038649
1544,14973,0.86412764
1544,15207,0.8251455
1544,15508,0.8097892
1544,15945,0.80434906
1561,2833,0.83679736
1561,4465,0.8054143
1561,5369,0.8001406
1561,9806,0.85108554
1561,10113,0.8016401999999999
1571,2410,0.8188536999999999
1571,15973,0.8029309
1571,15984,0.8249196
1575,12422,0.8038753000000001
1583,4658,0.81255585
1583,4843,0.81255585
1588,2317,0.8145363
1588,2447,0.80130315
1588,2450,0.8181094
1588,2806,0.80828065
1588,2817,0.82548875
1588,2821,0.81680566
1588,2854,0.80851454
1588,2968,0.8282226
1588,4645,0.8228082
1588,9812,0.8326528
1591,6704,0.8407751
1591,7889,0.8190523000000001
1591,8111,0.8008893
1591,8496,0.8059189999999999
1591,12721,0.847643
1591,12782,0.8213406999999999
1591,12982,0.8248261999999998
1591,14914,0.81103843
1591,15783,0.82189244
1596,3846,0.8039941999999999
1597,9946,0.8033769000000001
1622,13042,0.8051721
1634,1985,0.8008900999999999
1634,2430,0.80946726
1634,2496,0.8013326
1634,2531,0.8085665
1634,2582,0.81011677
1634,2583,0.81652784
1634,2741,0.8092722
1634,2748,0.8070526
1634,2756,0.8669707
1659,14390,0.82370937
1659,14745,0.8070689999999999
1669,17087,0.8050659
1707,6533,0.816272
1724,14240,0.8087441
1725,4892,0.8042371
1757,5176,0.80884653
1757,5240,0.8038403000000001
1775,9690,0.80428165
1780,5175,0.8156433000000001
1785,14891,0.8190618000000001
1796,12109,0.8237521999999999
1810,2379,0.82163817
1810,14402,0.82163817
1815,1860,0.8622697
1815,5860,0.8308732
1815,6712,0.8331316999999999
1815,6735,0.8026028000000001
1815,6925,0.8152123
1815,7637,0.84803236
1815,8103,0.8080315
1815,12161,0.8180107
1815,12554,0.8035051999999999
1815,13557,0.80975527
1815,14817,0.8065418000000001
1815,14825,0.8035051999999999
1815,15783,0.8314322000000001
1816,2736,0.8053555
1817,13063,0.85736644
1825,12633,0.81951964
1829,9388,0.813118
1842,2658,0.81782377
1848,5575,0.84310955
1848,9443,1.0
1848,13044,0.8338386999999999
1848,14275,0.86312866
1848,14363,0.8137869000000001
1848,16233,0.9480738000000001
1851,15973,0.81228447
1891,15148,0.816149
1902,4923,0.8019873000000001
1903,13044,0.80832726
1906,2235,1.0
1906,2976,1.0
1906,2977,0.84296924
1906,2978,0.8465733
1906,4316,0.8276245000000001
1906,11694,0.9249332
1906,13916,0.8256916
1906,14600,0.8378593000000001
1918,13063,0.8009630999999999
1923,2102,0.80114406
1923,15984,0.8412969000000001
1933,11205,0.80776566
1933,15899,0.80510676
1937,7469,0.800822
1937,11828,0.8076998000000001
1937,12908,0.82121027
1937,16405,0.81057703
1941,332,0.8028056
1941,1158,0.8338259
1941,1169,0.84770745
1941,1170,0.80304205
1941,1171,0.8713267
1941,1218,0.8224654
1941,1297,0.8058213000000001
1941,2512,0.8103981
1941,2985,0.8095396
1941,3009,0.8118502
1941,3963,0.84842706
1941,5648,0.8069621
1941,7089,0.82736206
1941,7603,0.819112
1941,8819,0.8087103
1941,10194,0.81627125
1941,10808,0.8024649
1941,12563,0.8407492
1941,12628,0.8111393
1941,14117,0.8135953
1941,14527,0.80773574
1941,14592,0.8025539
1941,14788,0.8149213000000001
1941,14821,0.8304214
1941,14983,0.83411515
1941,15725,0.84463704
1941,15837,0.80996114
1952,812,0.8274978999999999
1952,895,0.86341405
1952,943,0.85304064
1952,1028,0.8702733
1952,1030,1.0
1952,1073,0.84811425
1952,1081,0.8088793000000001
1952,1104,0.81605476
1952,1627,0.82409203
1952,2141,0.8707235999999999
1952,2200,0.92865497
1952,2393,0.8026925
1952,4042,0.82046294
1952,4210,0.83850133
1952,4214,1.0
1952,5088,0.8131258000000001
1952,5473,0.82456404
1952,5596,0.8617729
1952,6022,0.8046918000000001
1952,7307,0.82048196
1952,7459,0.83679986
1952,8574,0.8213103999999999
1952,8830,0.84415275
1952,9070,0.86586297
1952,10725,0.8045760999999999
1952,10843,0.8058178
1952,11283,0.82137054
1952,11904,0.8159814000000001
1952,12328,0.8118638000000001
1952,12480,0.8108135000000001
1952,12681,0.82269025
1952,12766,0.8003733000000001
1952,12931,0.82138497
1952,12996,1.0
1952,13784,0.8160487
1952,13919,0.807217
1952,14067,0.8078867
1952,14079,0.8031751
1952,16085,0.8131354000000001
1953,207,0.82253706
1953,5098,0.8212724
1953,6790,0.8341197
1953,14191,0.8869173
1953,15889,0.819765
1956,2061,0.81406444
1956,2317,0.80651355
1956,2398,0.8245231
1956,2399,0.80709517
1956,2481,0.8008763000000001
1956,2808,0.81266457
1956,2918,0.8086405
1960,2821,0.8159135999999999
1960,3733,0.8046222
1960,4561,0.8373373
1960,9690,0.8198056
1960,14464,0.8646155999999999
1963,2084,0.8508528000000001
1963,2800,0.8076211999999999
1963,2854,0.81204903
1963,14933,0.8035005999999999
1969,3733,0.82244253
1971,16028,0.869101
1972,10126,0.80343187
1972,10589,0.8125346
1977,2318,0.80524737
1978,2821,0.81274354
1978,16028,0.83966255
1990,6533,0.80683064
1990,9837,0.8132017
1991,2821,0.81471515
1991,3733,0.8149776
1991,14700,0.8078019000000001
1995,15266,0.81887925
1998,2439,0.8073912
2011,4757,0.8209173000000001
2031,7823,0.81871384
2038,1093,0.8072775
2038,7089,0.8034165
2049,1787,0.81220454
2054,4465,0.8297396999999999
2059,1977,0.80451816
2059,7271,0.8082653000000001
2059,7804,0.8019001
2061,1215,0.81377405
2061,1218,0.82459706
2061,1297,0.84946954
2061,2521,0.8135404
2061,2577,0.8044064999999999
2061,2985,0.81521726
2061,6272,0.8092451999999999
2061,6539,0.81073153
2061,6549,0.81098324
2061,7480,0.80669504
2061,7603,0.8143939
2061,9285,0.80816317
2061,10195,0.8000537
2061,10231,0.8135399999999999
2061,10941,0.82155025
2061,12590,0.8256429
2061,14604,0.8298190999999999
2078,11531,0.81068456
2096,11661,0.8325241
2099,3918,0.8140139
2099,4932,0.80004203
2099,9946,0.8213847
2106,2658,0.8195096
2126,9687,0.80729836
2126,11676,0.8031376
2126,13169,0.81019497
2139,4488,0.83912146
2142,10459,0.8307419
2142,11012,0.8975702
2143,11012,0.8188419
2144,1282,0.81457573
2145,288,0.81073767
2145,1297,0.80745095
2145,1463,0.80675817
2145,1680,0.8054071999999999
2145,2521,0.82478875
2145,2979,0.8035085
2145,3225,0.8144639
2145,3291,0.8023843
2145,4066,0.8293505999999999
2145,4078,0.8070423000000001
2145,4578,0.80330855
2145,5409,0.8273981
2145,5435,0.8008269
2145,6244,0.839773
2145,6295,0.8115974
2145,6352,0.8252165000000001
2145,6549,0.8357646000000001
2145,7082,0.8221957000000001
2145,7327,0.8228155
2145,7463,0.8034057
2145,7667,0.82881755
2145,7847,0.8065775
2145,8510,0.800196
2145,8711,0.8235551
2145,8819,0.8190234000000001
2145,8954,0.8197052
2145,9018,0.81472176
2145,9022,0.80750835
2145,9122,0.8071917
2145,9192,0.8165792
2145,9569,0.8126859000000001
2145,10002,0.8289175999999999
2145,10058,0.8198716
2145,10472,0.8001703
2145,10537,0.8333792999999999
2145,11322,0.8106591
2145,11382,0.80703026
2145,11663,0.81588155
2145,11864,0.80162865
2145,11931,0.8210396000000001
2145,13955,0.82344115
2145,14187,0.814805
2145,14706,0.8504901
2145,14760,0.82612246
2145,15545,0.84642905
2156,11007,0.8087473000000001
2156,12731,0.81731445
2159,7224,0.81199044
2160,3890,0.8058354999999999
2160,3918,0.81836194
2166,2658,0.85186005
2166,15215,0.8499747
2166,15216,0.8499747
2172,9388,0.8301728
2176,9885,0.81284577
2176,9895,0.8097393
2178,6651,0.8020868
2179,8427,0.8005305
2194,9580,0.82307446
2194,12109,0.87726754
2194,13156,0.80697984
2207,3588,0.83211577
2207,3825,0.82591945
2207,5327,0.8154524999999999
2210,6533,0.8010337
2213,7089,0.8105031
2213,14099,0.8220194
2218,14191,0.8237494000000001
2226,5479,0.85213137
2226,5628,0.85213137
2238,5643,0.80050045
2239,12244,0.80010283
2239,15602,0.8161552
2239,17081,0.80969024
2241,11996,0.8128367
2266,9674,0.80280507
2267,11205,0.8205098
2268,2808,0.807837
2270,15973,0.81483084
2276,10519,0.8343639000000002
2283,383,0.8363754000000001
2283,1797,0.86469185
2283,2337,0.86469185
2283,2354,0.86469185
2283,4505,0.86469185
2283,7154,0.86469185
2291,6704,0.8531828000000001
2291,8111,0.80812514
2291,12721,0.85048884
2291,12782,0.8128685
2291,12982,0.8145717
2312,5843,0.8075404
2322,14101,0.80797553
2323,9961,0.83146954
2323,10589,0.8002772
2323,16604,0.8201099000000001
2330,8059,0.8321685999999999
2338,12779,0.8051832
2371,7267,0.8300456
2374,13169,0.82075423
2375,16063,0.82401896
2378,5348,0.8011279
2380,2481,0.8482630999999999
2380,3733,0.8006218
2380,14704,0.80199647
2382,2395,0.802653
2382,3768,0.81579345
2382,3918,0.8062665
2382,3924,0.80167866
2382,6533,0.8125163000000001
2400,2410,0.81050986
2402,4623,0.80358285
2402,14193,0.8050316
2409,5351,0.8018295999999999
2410,465,0.80634016
2410,5883,0.8680275
2410,6134,0.8192200999999999
2417,2837,0.81665933
2417,15973,0.81265646
2417,16255,0.80087197
2425,13431,0.80304945
2429,13431,0.81264085
2441,2703,0.81794405
2444,2854,0.82833964
2444,6293,0.8239753000000001
2461,4535,0.87058115
2461,7280,0.83023936
2461,11102,0.8015905
2469,2854,0.81166196
2469,6293,0.8155456
2469,9812,0.80749655
2475,2806,0.80395126
2481,7327,0.801291
2486,2854,0.80575144
2486,3840,0.80727625
2487,10683,0.80500543
2487,12500,0.84895164
2488,9895,0.83628976
2489,10683,0.8007398
2490,4900,0.8051801
2490,4905,0.8334558000000001
2493,6624,0.820675
2493,9436,0.8315959999999999
2493,13359,0.8206066999999999
2493,14581,0.8039616999999999
2499,5945,0.82154274
2499,13824,0.82828796
2503,7889,0.8334988000000001
2508,12982,0.8489781999999999
2508,14817,0.8153938000000001
2508,15783,0.8156593000000001
2526,1907,0.80776334
2526,14973,0.80273
2526,14982,0.8621460999999999
2527,1924,0.80353683
2527,15242,0.8056139
2544,12422,0.8038753000000001
2548,16918,0.8091917
2551,2808,0.83644164
2551,5470,0.8226408000000002
2551,7034,0.8048852
2551,7267,0.81847674
2552,2854,0.8149501
2552,4645,0.8281415000000001
2552,9812,0.80951965
2552,16918,0.8007435
2553,10589,0.81683487
2558,3846,0.8039941999999999
2559,9946,0.81009734
2573,5082,0.8082189000000001
2589,3588,0.8156107
2592,9895,0.80329657
2596,4891,0.808511
2606,11683,0.8002925999999999
2606,13414,0.8125260999999999
2644,7256,0.83069307
2667,5175,0.8322392
2677,2854,0.8001889
2697,11023,0.8061541999999999
2698,7232,0.99999994
2698,8204,0.99999994
2698,9833,0.99999994
2699,16918,0.817583
2707,2821,0.8220421
2707,4561,0.84935534
2707,14464,0.8555681999999999
2710,16028,0.86740357
2712,1054,0.8084919
2712,2244,0.835881
2712,2318,0.8908571
2712,6809,0.8084919
2712,7358,0.8084919
2712,10330,0.8564155000000001
2712,11989,0.8084919
2712,14371,0.8084919
2712,14373,0.8341611999999999
2712,14736,0.8084919
2712,15327,0.84008276
2712,16146,0.8084919
2714,2821,0.8119472
2714,16028,0.8010358
2735,3733,0.8166420999999999
2735,15119,0.81558096
2751,8599,0.80288196
2753,12423,0.8063925000000001
2755,332,0.8028056
2755,1158,0.8338259
2755,1169,0.84770745
2755,1170,0.80304205
2755,1171,0.8713267
2755,1218,0.8224654
2755,1297,0.8058213000000001
2755,2512,0.8103981
2755,2985,0.8095396
2755,3009,0.8118502
2755,3963,0.84842706
2755,5648,0.8069621
2755,7089,0.82736206
2755,7603,0.819112
2755,8819,0.8087103
2755,10194,0.81627125
2755,10808,0.8024649
2755,12563,0.8407492
2755,12628,0.8111393
2755,14117,0.8135953
2755,14527,0.80773574
2755,14592,0.8025539
2755,14788,0.8149213000000001
2755,14821,0.8304214
2755,14983,0.83411515
2755,15725,0.84463704
2755,15837,0.80996114
2756,517,0.82489425
2756,9122,0.8438325999999999
2756,13634,0.806295
2756,13902,0.812824
2756,13917,0.82707745
2756,14711,0.8066675999999999
2766,1977,0.80451816
2766,7271,0.8082653000000001
2766,7804,0.8019001
2771,14191,0.85893154
2771,15889,0.80481684
2777,2457,0.8170165
2777,2848,0.8138177
2777,4495,0.81168807
2777,5641,0.82248247
2777,7353,0.8297768
2777,7982,0.82096684
2777,11102,0.81908417
2777,11875,0.8063523
2777,16522,0.80248725
2789,11531,0.82185805
2791,7232,0.99821305
2791,8204,0.99821305
2791,9833,0.99821305
2798,4757,0.81988835
2815,5351,0.8452163
2817,9687,0.80729836
2817,11676,0.8031376
2817,13169,0.81019497
2824,12758,0.80055356
2828,9716,0.8017801
2854,6449,0.8010341999999999
2854,6736,0.87898195
2854,9773,0.8121534
2854,9774,0.86864054
2865,4707,0.8012179
2866,15694,0.80467665
2879,8268,0.8013826999999999
2879,15783,0.807837
2904,13431,0.80888295
2907,207,0.8847832
2907,214,0.8209811
2907,5098,0.8230308000000001
2907,6790,0.8169904
2907,11078,0.8112971999999999
2907,14191,1.0
2908,11683,0.8297576999999999
2913,10683,0.80500543
2913,12500,0.84895164
2916,14464,0.9268804
2919,15998,0.80748886
2919,16851,0.8140099000000001
2921,8531,0.80083984
2923,8889,0.8379341999999999
2928,3918,0.8016930999999999
2930,6672,0.8192099
2930,7876,0.9999998999999999
2930,7878,0.9999998999999999
2930,7880,0.9999998999999999
2933,15493,0.8181269
2934,769,0.8327846999999999
