Source,Compare,Value,Val Type 2,Val Type 3
1432,10232,0.8221738858055413,0.8440541204133768,0.1
1441,15945,0.8024892216147793,0.8229863500404142,0.05555555555555555
1442,22122,0.8471610300649309,0.8489040795831982,0.14285714285714285
1462,14585,0.8149672622929343,0.841995790364527,0.08333333333333333
1477,22122,0.8560449342847002,0.8531546913163411,0.14285714285714285
1484,14585,0.8159096157234337,0.8415120508836559,0.08333333333333333
1506,17938,0.8142266677425484,0.8423372785793717,0.2
1506,18353,0.8023838573072265,0.8339607549994622,0.1111111111111111
1512,14585,0.8125005904546121,0.8333086400939943,0.08333333333333333
1583,15842,0.8519825724431356,0.8597443468807628,0.09090909090909093
1664,9072,0.8035452960250314,0.8036503978377559,0.2
1671,15842,0.8519825724431356,0.8597443468807628,0.09090909090909093
1722,22122,0.8291945527390738,0.8307992605185519,0.3333333333333333
1735,22122,0.8376218390102009,0.8352728291221607,0.3333333333333333
1744,22122,0.8051533075205579,0.812541056876241,0.3333333333333333
1760,18872,0.8033835641901909,0.8230302581596265,0.1111111111111111
1762,22122,0.8332026404274164,0.8402030275586261,0.3333333333333333
1764,17047,0.8189618368689323,0.8310955723257317,0.125
1770,22122,0.8537167035630553,0.8561263128603771,0.3333333333333333
1794,22122,0.8161839295346703,0.8223935293394489,0.3333333333333333
1823,21722,0.8154181412643954,0.8430668661837236,0.1
1825,21907,0.8078943294186233,0.8297515022943229,0.04
1864,12085,0.81854075323603,0.8508635328402253,0.07692307692307693
1898,21735,0.8072115579426588,0.8055344980786462,0.13333333333333333
1939,21819,0.8066855995965154,0.8085625954515359,0.037037037037037035
1970,3901,0.8030460338401685,0.8179158431532679,0.1111111111111111
1976,21713,0.8331136416242717,0.8243293447419596,0.2352941176470588
1976,21819,0.8849337942927058,0.8510712672106027,0.08
1976,21907,0.8035678904152656,0.7912939629415346,0.043478260869565216
1976,22213,0.8011316206866074,0.800983186628895,0.1111111111111111
2104,387,0.811084097579929,0.7837037592627353,0.09090909090909093
2145,9140,0.8164731017236321,0.8257721904056966,0.0625
2145,13288,0.8047618688991021,0.7969978635644732,0.0
2178,11027,0.8317577656658309,0.8441664365956459,0.2
2188,3381,0.8076414510668425,0.8434627347674567,0.0
2191,13101,0.8020560770317687,0.8103238757513027,0.1
2191,14083,0.8186611350555988,0.8063129914734011,0.09090909090909093
2206,14277,0.8339821306925838,0.8261914435683108,0.1
2237,17106,0.8038978241871846,0.8132130176094231,0.0
2269,12617,0.8737496696309239,0.8782252200733603,0.2
2269,17250,0.8480448001380335,0.8563182160462727,0.125
2291,19954,0.8368181738217343,0.8465826266658182,0.16666666666666666
2300,14008,0.8126669843618192,0.8322615398736313,0.25
2301,17250,0.8244963863958101,0.8453630806444886,0.1111111111111111
2310,4681,0.8500798664892752,0.8697365618421354,0.3
2312,19954,0.8100874207397031,0.8286236483752061,0.16666666666666666
